"OwnerId","Step__r.External_ID__c","Order__c","RecordType.Name","Adjudication_Status__c","Days_Supply__c","Duration_Unit__c","Duration__c","Excluded_Plans__c","Justification_Codes__c","Key_Type__c","Pharmanet_Code__c","Price_Percent__c","SA_Type__c"
"0055W000000LhdGQAS","tazarotene_200_Other","2.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE;P","4","RDP","9901-0453","100.0","B"
"00G5W000000MiSiUAK","tazarotene_200_Other","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","tenofovir_100_300","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0182","100.0","B"
"0055W000000LTcsQAG","tenofovir_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0182","100.0","B"
"00G5W000000MXTxUAO","tenofovir_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","tenoxicam_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","tenoxicam_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","terbinafine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0041","100.0","B"
"00G5W000000MXTxUAO","terbinafine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","teriflunomide_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","15.0","D;G;MM;S","4","RDP","9901-0246","100.0","B"
"00G5W000000MXTxUAO","teriflunomide_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","teriparatide_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0382","100.0","B"
"0055W000000LTcsQAG","testosterone_gel_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0297","100.0","B"
"0055W000000LTcsQAG","testosterone_patches_200_Pharmanet Payload if Approved","200.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","2245972","100.0","B"
"0055W000000LTcsQAG","testosterone_patches_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","2239653","100.0","B"
"0055W000000LTcsQAG","testosterone_undecanoate_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0129","100.0","B"
"0055W000000LhdGQAS","testosteronecypi_100_AA_Adjudication","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","testosteronecypi_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0046","100.0","B"
"00G5W000000MXTxUAO","testosteronecypi_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","testosteroneenan_100_AA_Adjudication","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","testosteroneenan_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0046","100.0","B"
"00G5W000000MXTxUAO","testosteroneenan_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","testosteroneprop_100_AA_Adjudication","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","testosteroneprop_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0046","100.0","B"
"00G5W000000MXTxUAO","testosteroneprop_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000UCp2QAG","tezepelumab_1_1_Year_Payload","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0446","100.0","B"
"0055W000000LTcsQAG","thioridazine100mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66124536","100.0","B"
"0055W000000LTcsQAG","thioridazine10mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66124538","100.0","B"
"0055W000000LTcsQAG","thioridazine25mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66124541","100.0","B"
"0055W000000LTcsQAG","thioridazine50mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66124547","100.0","B"
"0055W000000LTcsQAG","tiaprofenic_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","tiaprofenic_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ticag_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0209","100.0","B"
"00G5W000000MXTxUAO","ticag_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ticlo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0032","100.0","B"
"00G5W000000MXTxUAO","ticlo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","tinzaparin_100_Tx_of_VTE_Bridging","2.0","Pharmanet Payload","","","Days","5.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LhdGQAS","tinzaparin_200_Failure_on_Oral_Anticoagulant_Therapy","2.0","Pharmanet Payload","","10.0","Days","5.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LhdGQAS","tinzaparin_300_Following_Total_Knee_Replacement","2.0","Pharmanet Payload","","14.0","Days","21.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LhdGQAS","tinzaparin_400_Following_Total_Hip_Replacement","2.0","Pharmanet Payload","","35.0","Days","21.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LhdGQAS","tinzaparin_500_Orthopedic_Surgery_for_Major_Trauma","2.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LhdGQAS","tinzaparin_600_Lupus_Ac_Antiphospholipid_syndrome_Thrombophilia","2.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0023","100.0","B"
"0055W000000LTcsQAG","tiopronin_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","DIN","66123902","100.0","B"
"0055W000000LTcsQAG","tizan_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0077","100.0","B"
"00G5W000000MXTxUAO","tizan_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","tobi_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0208","100.0","B"
"00G5W000000MXTxUAO","tobi_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","tobramycin300nebsExceptional_1_Payload_for_approval","1.0","Pharmanet Payload","","","Days","28.0","D;G;MM;S","4","DIN","2389622","100.0","B"
"0055W000000LhdGQAS","tobramycin300nebsExceptional_1_Payload_for_approval","2.0","Pharmanet Payload","","","Days","28.0","D;G;MM;S;GE","4","DIN","2239630","100.0","B"
"00G5W000000MXTpUAO","tociliz_15_Assign_to_MS_Queue","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","tociliz_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0147","100.0","B"
"00G5W000000MXTsUAO","tociliz_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTmUAO","tofacitinib_10_route_to_IBD_queue_for_IBD_indications","1.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTsUAO","tofacitinib_20_route_to_AR_off_label_queue_for_other_dx","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","tofacitinib_30_initial_IBD_payload_56_days_RDP_9901_0359","1.0","Pharmanet Payload","","","Days","56.0","D;G;S;GE;P","4","RDP","9901-0359","100.0","B"
"0055W000000LhdVQAS","tofacitinib_40_RA_standard_payload_1_year_for_9901_0359_9901_0278","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0356","100.0","B"
"0055W000000LhdVQAS","tofacitinib_40_RA_standard_payload_1_year_for_9901_0359_9901_0278","2.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0278","100.0","B"
"0055W000000LhdVQAS","tofacitinib_50_IBD_renewal_or_off_label_1_year_of_9901_0278","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0278","100.0","B"
"0055W000000LTcsQAG","tolterodine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0165","100.0","B"
"0055W000000LTcsQAG","tramacet_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0213","100.0","B"
"0055W000000LTcsQAG","tretinoin_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0083","100.0","B"
"0055W000000LTcsQAG","tretinoin_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","DIN","22123304","100.0","B"
"00G5W000000MXTxUAO","tretinoin_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","trientine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0364","100.0","B"
"0055W000000LTcsQAG","trospium_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0344","100.0","B"
"0055W000000LTcsQAG","Twynsta_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","B"
"0055W000000LTcsQAG","Twynsta_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","Twynsta_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","TZDpio_100_Pioglitazone_Approval","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","TZDpio_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0361","100.0","B"
"0055W000000LhdGQAS","TZDpio_300_Pioglitazone_Not_Approved","1.0","Adjudication","","","","","","","","","",""
"00G5W000000MXTxUAO","TZDpio_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","upadacitinib_10_AD_Initial_Approval_Payload_6_Months_","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE","4","RDP","9901-0443","100.0","B"
"0055W000000UCp2QAG","upadacitinib_20_Renewal_Approval_Payload_12_Months_","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0443","100.0","B"
"0055W000000LhdGQAS","upadacitinib_30_CR_Initial_Approval_Payload_16_Weeks_","1.0","Pharmanet Payload","","","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0471","100.0","B"
"0055W000000LhdGQAS","upadacitinib_30_CR_Initial_Approval_Payload_16_Weeks_","2.0","Pharmanet Payload","","","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0443","100.0","B"
"0055W000000LhdGQAS","upadacitinib_40_CR_Renewal_Approval_Payload_1_Year_","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0443","100.0","B"
"0055W000000LhdGQAS","uste_10_PP_Initial_payload_112_days_payload","1.0","Pharmanet Payload","","84.0","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","B"
"0055W000000LhdGQAS","uste_20_All_1_year_payloads","1.0","Pharmanet Payload","","84.0","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","B"
"0055W000000LhdVQAS","uste_20_All_other_1_year_payloads","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0157","100.0","B"
"0055W000000LTcsQAG","uste_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","112.0","D;G;S;GE;P","4","RDP","9901-0157","100.0","B"
"0055W000000LhdGQAS","ustebiosimIVSC_10_Initial_Payload_12_Weeks_","1.0","Pharmanet Payload","","56.0","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0461","100.0","R"
"0055W000000LhdGQAS","ustebiosimIVSC_10_Initial_Payload_12_Weeks_","2.0","Pharmanet Payload","","56.0","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","R"
"0055W000000LhdGQAS","ustebiosimIVSC_20_Other_Dx_Payload","2.0","Pharmanet Payload","","56.0","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","R"
"0055W000000LhdGQAS","ustebiosimIVSC_20_Other_Dx_Payload","1.0","Pharmanet Payload","","56.0","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0461","100.0","R"
"0055W000000LhdGQAS","ustebiosimSC_30_IBD_1_year_payloads","1.0","Pharmanet Payload","","56.0","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","B"
"0055W000000LhdGQAS","ustebiosimSC_40_PsA_1_year_payloads","1.0","Pharmanet Payload","","84.0","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0460","100.0","B"
"00G5W000000MXTmUAO","ustebiosimSC_6_Assign_IBD_to_IBD_queue","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","valganciclovir_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0120","100.0","B"
"00G5W000000MXTxUAO","valganciclovir_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","vancomycin_100_Approve_Case","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","vancomycin_100_Approve_Case","2.0","Pharmanet Payload","","14.0","Days","21.0","D;G;MM;S","4","RDP","9901-0104","100.0","B"
"0055W000000LhdGQAS","vancomycin_150_Approve_case_eForm","2.0","Pharmanet Payload","","14.0","Days","21.0","D;G;MM;S","4","RDP","9901-0104","100.0","B"
"0055W000000LhdpQAC","vancomycin_150_Approve_case_eForm","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","vancomycin_200_Eform_Tapering_Request_AA","1.0","Pharmanet Payload","","","Days","70.0","D;G;MM;S","4","RDP","9901-0104","100.0","B"
"0055W000000LhdGQAS","vancomycin_300_Exceptional_Tapering_manual_","1.0","Pharmanet Payload","","","Days","70.0","D;G;MM;S","4","RDP","9901-0104","100.0","B"
"0055W000000LhdGQAS","vancomycin_500_Eform_exceptional","1.0","Pharmanet Payload","","","Days","70.0","D;G;MM;S","4","RDP","9901-0104","100.0","B"
"00G5W000000MiSkUAK","varenicline_100_Current_NRT_Non_RDP_code_9901_0146","2.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","varenicline_100_Current_NRT_Non_RDP_code_9901_0146","1.0","Adjudication","Currently Approved","","","","","","","","",""
"0055W000000LhdGQAS","varenicline_200_Exceptional_Approval_3_months_","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","varenicline_3_PharmaNet_Payload_if_Approved","1.0","Pharmanet Payload","","28.0","Months","3.0","D;S","4","RDP","9901-0148","100.0","B"
"0055W000000LhdVQAS","vedoIV_10_initial_payload_84_days","1.0","Pharmanet Payload","","","Days","84.0","D;G;S;GE;P","4","RDP","9901-0283","100.0","R"
"0055W000000LhdVQAS","vedoIV_20_renewal_payload_for_1_year","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0283","100.0","B"
"0055W000000LhdGQAS","vedoIV_30_renewal_escalation","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0283","100.0","R"
"0055W000000LhdGQAS","vericiguat_20_PharmaNet_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP"," 9901-0468","100.0","B"
"00G5W000000MiSjUAK","vericiquat_30_Other_Dx","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","voriconazole_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0125","100.0","B"
"00G5W000000MXTxUAO","voriconazole_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","voriconazole_susp_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","DIN","2279991","100.0","B"
"0055W000000LhdpQAC","vortioxetine_1_PharmaNet_Payload_if_approved","1.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0264","100.0","B"
"0055W000000LTcsQAG","vosevi_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","84.0","D;G;MM;S","4","RDP","9901-0300","100.0","B"
"00G5W000000MXTxUAO","vosevi_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","vyalev_10_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","vyalev_20_PharmaNet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0463","100.0","B"
"0055W000000LhdpQAC","xgeva_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","DIN","2368153","100.0","B"
"0055W000000LTcsQAG","ypsoPump_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9902-0001","100.0","B"
"00G5W000000MXTxUAO","ypsoPump_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","zepatier_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0280","100.0","B"
"00G5W000000MXTxUAO","zepatier_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","zip_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0225","100.0","B"
"0055W000000LTcsQAG","zip_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0001","100.0","B"
"00G5W000000MXTxUAO","zip_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","zometa_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","┬á 9901-0253","100.0","B"
"0055W000000LTcsQAG","zonisamide100mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","66128189","100.0","B"
"0055W000000LTcsQAG","zonisamide25mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","66128188","100.0","B"
"0055W000000LTcsQAG","zonisamide50mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","66128193","100.0","B"
"0055W000000LhdGQAS","zopiclone_200_Pharmanet_Payload_if_Approved","50.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","zopiclone_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0017","100.0","B"
"0055W000000LhdGQAS","zopiclone_300_Other_None_Diagnosis","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0017","100.0","B"
"00G5W000000MXTxUAO","zopiclone_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MiSkUAK","zybanbupropion_100_Current_NRT_Non_RDP_code_9901_0146","2.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","zybanbupropion_100_Current_NRT_Non_RDP_code_9901_0146","1.0","Adjudication","Currently Approved","","","","","","","","",""
"0055W000000LhdGQAS","zybanbupropion_200_Exceptional_Approval_3_months_","1.0","Pharmanet Payload","","","Months","3.0","D;S","4","RDP","9901-0149","100.0","B"
