"OwnerId","Approval_Details__c","Auto_Adjudication_Requirements__c","Auto_Push_to_Pharmanet__c","Auto_Validate_Patient__c","Auto_Validate_Provider__c","Brand_Drug_Name__c","CDEC_Recommendation__c","Criteria_Website__c","DBC_R_R__c","Drug_Code__c","Drug_Review_Results__c","Form__c","Health_Canada_monograph__c","PharmaNet_RDP_code__c","Pharmacist_Notes__c","Practitioner_Exemptions__c","Special_Notes__c","Strength__c","Tech_Sheet__c","Name"
"00G5W000000MiSiUAK","Exceptional coverage provided due to patient specific factors. If renewal is required, please provide details demonstrating benefit and tolerability, as well as current dose. Please note, medications are subject to patient eligibility, deductibles if applicable, and the Low Cost Alternative price. Approved for fully covered Taro-Testosterone gel packets. This also includes partial coverage of brand Androgel (pump and packets) and Testim.","","false","false","false","Androgel, Testim","","","","testosterone_gel","","Injectable","","9901-0297","","","","1% gel","","testosterone gel"
"00G5W000000MiSiUAK","","","false","false","false","Androderm","","","","testosterone_patches","","gel","","2245972","","","","2.5 mg, 5 mg patches","","testosterone patches"
"00G5W000000MiSiUAK","","","false","false","false","Andriol","","","","testosterone_undecanoate","","Injectable","","9901-0129","","","","40 mg","","testosterone undecanoate"
"00G5W000000MXTvUAO","This approval includes PharmaCare eligible injectable formulations of testosterone cypionate 100, 200 mg/mL and testosterone enanthate. Thank you.","","true","true","true","Depo-Testosterone and generics","","","","testosteronecypi","","","","9901-0046","","","","100mg/mL","","testosterone cypionate"
"00G5W000000MXTvUAO","This approval includes PharmaCare eligible injectable formulations of testosterone cypionate 100, 200 mg/mL and testosterone enanthate. Thank you.","","true","true","true","Delatestryl and generics","","","","testosteroneenan","","Injectable","","9901-0046","","","","200mg/mL","","testosterone enanthate"
"00G5W000000MXTvUAO","This approval includes PharmaCare eligible injectable formulations of testosterone propionate 100mg/mL, testosterone cypionate 100, 200 mg/mL and testosterone enanthate. Thank you.","","false","true","true","generics","","","","testosteroneprop","","patch","","9901-0046","","","","100mg/mL","","testosterone propionate"
"00G5W000000MXTnUAO","","","false","false","false","Tezspire","","","","tezepelumab","","","","9901-0446","","","","210mg/1.91mL (110mg/mL) pre-filled syringe and pen","","tezepelumab"
"00G5W000000MXTwUAO","","","false","false","false","Mellaril, Mellaril-S","","","","thioridazine100mg","","tablet","","6612-4538","","","","100 mg","","thioridazine HCL 100 mg tablet"
"00G5W000000MXTwUAO","","","false","false","false","Mellaril, Mellaril-S","","","","thioridazine10mg","","Injectable","","6612-4538","","","","10 mg","","thioridazine HCL 10 mg tablet"
"00G5W000000MXTwUAO","","","false","false","false","Mellaril, Mellaril-S","","","","thioridazine25mg","","tablet","","6612-4541","","","","25 mg","","thioridazine HCL 25 mg tablet"
"00G5W000000MXTwUAO","","","false","false","false","Mellaril, Mellaril-S","","","","thioridazine50mg","","tablet","","6612-4547","","","","50 mg","","thioridazine HCL 50 mg tablet"
"00G5W000000MXTvUAO","","","false","false","false","Surgam and generics","","","","tiaprofenic","","tablet","","0041-0080","","","","200mg, 300mg","","tiaprofenic acid"
"00G5W000000MXTxUAO","","","false","true","true","Brilinta","","","","ticag","","tablet","","9901-0209","","Cardiologists","","90mg","","ticagrelor 90mg"
"00G5W000000MXTxUAO","","","false","false","false","generics of Ticlid","","","","ticlo","","tablet","","9901-0032","","","","250mg","","ticlopidine"
"00G5W000000MXTxUAO","","","true","true","true","Innohep","","","","tinzaparin","","Injectable","","9901-0023","","","","2500IU, 3500IU, 4500IU, 8000IU, 10000IU, 12000IU, 14000IU, 16000IU, 18000IU syringe, 10000IU vial","https://hlth.sp.gov.bc.ca/sites/HLTHSP/HSIMT/SP/SAT/Shared%20Documents/PDF%20Tech%20Sheets/LMWH%20Dalteparin%20Tinzaparin%20for%20cancer%20VTE%20tx.pdf","tinzaparin"
"00G5W000000MiSiUAK","","","false","false","false","Thiola","","","","tiopronin","","tablet","","6612-3902","","","","100 mg","","tiopronin tablet"
"00G5W000000MXTvUAO","","","false","false","false","Zanaflex","","","","tizan","","tablet","","9901-0077","","","","4mg","","tizanidine"
"00G5W000000MXTxUAO","","","false","false","false","Tobi Podhaler, Tobi nebules and generics","","","","tobi","","nebules","","9901-0208","","","","28mg, 300mg/mL","","tobramycin"
"00G5W000000MiSjUAK","Exceptional coverage approved for Tobramycin 300 mg/5mL Teva DIN: 2389622","","false","true","true","tobramycin, Teva brand","","","","tobramycin300nebsExceptional","","nebules","","2389622","","","<p><span style=""color: rgb(23, 43, 77); font-size: 14px;"">For ANY indication that does not meet published criteria (treatment of chronic PsA in patients with mod-severe CF and intolerance with inhaled injectable tobramycin) DO NOT approve the non-RDP code. Only approve the LCA 300 mg/5 mL DINs 2389622</span></p><p><span style=""color: rgb(23, 43, 77); font-size: 14px;"">Sandoz D/Cd Oct 2021</span></p>","300 mg / 5 mL","","tobramycin 300 mg/5 mL nebules for exceptional coverage"
"00G5W000000MXTiUAO","","","false","true","true","Actemra","","","","tociliz","","","","9901-0147","","","<p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved tocilizumab 162 mg sc. _</span></p><p><br></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved tocilizumab IV _ mg every _ weeks.</span></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">?</span></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Please note that claims will be monitored and subject to review.┬áFor changes in dosage regimens, please submit renewal application for review by Committee.┬áThank you.</span></p>","80mg/4mL, 200mg/10mL, 400mg/20mL IV and 162mg/0.9mL s.c.","","tocilizumab"
"00G5W000000MXTiUAO","Approved tofacitinib __mg daily.","","false","true","true","Xeljanz","","","","tofacitinib","","tablet","","9901-0278","","","","strength dependent on indication","","tofacitinib"
"00G5W000000MiSiUAK","","","false","false","false","Detrol, Detrol La","","","","tolterodine","","tablet","","9901-0165","","","","1 mg, 2 mg, 2 mg LA, 4 mg LA","","tolterodine"
"00G5W000000MXTvUAO","","","false","false","false","Tramacet","https://www.cadth.ca/media/cdr/complete/cdr_complete_Tramacet_May17-07.pdf","","","tramacet","","tablet","","9901-0213","","","<p>This medication is not eligible for PharmaCare coverage. </p>","37.5┬ámg/325┬ámg","","tramadol + acetaminophen combination"
"00G5W000000MXTvUAO","","","false","false","false","Retin-A, Vitamin-A, Stieva-A","","","","tretinoin","","cream","","9901-0083","","","","0.01%,  0.025%, 0.05%, 0.1% topical","","tretinoin"
"00G5W000000MiSjUAK","PharmaCare coverage approved for 1 year.┬á If renewal required please provide current prescribed dose and specific details demonstrating benefit and tolerability. Thank you.","","false","true","true","MAR-trientine, Waymade-trientine","https://www.cadth.ca/sites/default/files/DRR/2021/SR0680%20MAR-Trientine%20-%20CADTH%20Final%20Rec-meta.pdf","https://www2.gov.bc.ca/gov/content/health/practitioner-professional-resources/pharmacare/prescribers/limited-coverage-drug-program/limited-coverage-drugs-trientine","No DBC review","trientine","","tablet","https://pdf.hres.ca/dpd_pm/00057903.PDF","9901-0364","","<p>none</p>","","250 mg","","trientine"
"00G5W000000MiSiUAK","","","false","false","false","Trosec","","","","trospium","","","","9901-0344","","","","20 mg","","trospium"
"00G5W000000MXTvUAO","Approved for full coverage of eligible Pharmacare strengths of reference ARBs: candesartan (8, 16, 32 mg), losartan (25, 50, 100 mg), telmisartan + amlodipine, telmisartan (40, 80 mg), and valsartan (40, 80, 160, 320 mg), and partial coverage of the non-reference ARBs: eprosartan 600mg, irbesartan (75, 150, 300 mg), and olmesartan (20, 40 mg). Approval includes most hydrochlorothiazide combinations as well. www.gov.bc.ca/pharmacare/referencedrugprogram","","false","false","false","Twynsta","","","","Twynsta","","tablet","","9901-0057","","","<span style=""font-size: 11pt;""><span style=""""><span style=""font-family: Calibri,sans-serif;"">Approved for full coverage of reference ARBs: candesartan, losartan, telmisartan and valsartan, and partial coverage of the non-reference ARBs: eprosartan, irbesartan, and olmesartan.</span></span></span><br>┬á","40/5mg, 40/10mg, 80/5mg, 80/10mg","https://hlth.sp.gov.bc.ca/sites/HLTHSP/HSIMT/SP/SAT/Shared%20Documents/PDF%20Tech%20Sheets/arb%20form%20tech%20page%20candesartan%20losartan%20telmisartan%20valsartan%20eprosartan%20olmesartan%20irbesartan.pdf","telmisartan/amlodipine"
"00G5W000000MXTvUAO","","","false","true","true","Actos and generics","","","","TZDpio","","tablet","","9901-0361","","","<p><b><u>Unable to confirm fills wording (delete the med not needed ie met/sulf/insu)</u></b></p><p><br></p><p>Not approved based upon available information. Available PharmaCare records were unable to verify previous fills of metformin/sulfonylurea/Insulin For further consideration, please specify dates, names, dose, and results of trial. If samples were provided, a copy of a consult note documenting trial is required. Thank you.</p>","15mg, 30mg, 45mg","","pioglitazone"
"00G5W000000MXTuUAO","","","false","true","true","Rinvoq","https://www.cadth.ca/sites/default/files/DRR/2022/SR0685-Rinvoq-AD.pdf","","","upadacitinib","https://www.cadth.ca/sites/default/files/DRR/2022/SR0685-Rinvoq-AD.pdf","","https://pdf.hres.ca/dpd_pm/00072861.PDF","9901-0443","","","","15mg, 30mg, 45mg","","upadacitinib"
"00G5W000000MXTuUAO","","","false","true","true","Stelara","","","","uste","","","","9901-0157","","","<p><span style=""font-family: Calibri, sans-serif; font-size: 11pt;"">Approved ustekinumab 45mg at week 0, 4, and 16</span></p><p><span style=""font-family: Calibri, sans-serif; font-size: 11pt;"">Approved ustekinumab 90mg at week 0, 4, and 16</span></p><p><span style=""font-family: Calibri, sans-serif; font-size: 11pt;"">Approved ustekinumab 45mg every 12 weeks</span></p><p><span style=""font-family: Calibri, sans-serif; font-size: 11pt;"">Approved ustekinumab 90mg every 12 weeks</span></p>","45mg, 90mg","","ustekinumab (Stelara)"
"00G5W000000MXTmUAO","","","false","true","true","Wezlana,Steqeyma","","","","ustebiosimIVSC","","","","9901-0461","","","","90 mg/mL (syringe)  45 mg/0.5 mL (vial)  130 mg/26 mL (vial)","","ustekinumab IV (biosimilar)"
"00G5W000000MXTuUAO","","","false","true","true","Jamteki, Wezlana,Steqeyma","","","","ustebiosimSC","","","","9901-0460","","","<p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved ustekinumab 45mg at week 0, 4, and 16</span></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved ustekinumab 90mg at week 0, 4, and 16</span></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved ustekinumab 45mg every 12 weeks</span></p><p><span style=""font-size: 11pt; font-family: Calibri, sans-serif;"">Approved ustekinumab 90mg every 12 weeks</span></p>","45mg/0.5mL , 90mg/1.0 mL prefilled syringe and (Wezlana,Steqeyma) 45mg/0.5mL) vial","","ustekinumab SC (biosimilar)"
"00G5W000000MXTxUAO","","","false","false","false","Valcyte","","","","valganciclovir","","","","9901-0120","","Specialist physicians with the Leukemia/BMT Program at Vancouver General Hospital.","","450mg, 50mg/mL","","valganciclovir"
"00G5W000000MXTxUAO","","","true","true","true","Vancocin","","","","vancomycin","","tablet","","9901-0104","","","","125mg, 250mg","https://hlth.sp.gov.bc.ca/sites/HLTHSP/HSIMT/SP/SAT/Shared%20Documents/PDF%20Tech%20Sheets/vancomycin.pdf","vancomycin"
"00G5W000000MXTvUAO","","","false","false","false","Champix","","","","varenicline","","","","9901-0148","","","","0.5 mg, 1mg","","varenicline"
"00G5W000000MXTmUAO","Approved vedolizumab ___ mg every ___ weeks","","false","true","true","Entyvio","","","","vedoIV","","Injectable","","9901-0283","","","<p>Following standard induction of either 300 mg IV at weeks 0, 2, and 6, or 300 mg IV at weeks 0 and 2 with 108 mg SC at weeks 6, 8, 10, and 12</p>","300 mg/vial or 108 mg/0.68 mL","","vedolizumab"
"00G5W000000MXTxUAO","","","false","true","true","Verquvo","","","","vericiquat","","","","9901-0468","","","","2.5mg, 5mg, 10mg","","vericiquat"
"00G5W000000MXTxUAO","","","false","false","false","Vfend and generics","","","","voriconazole","","tablet","","9901-0125","","","","50mg, 200mg tablets; 200mg injection","","voriconazole"
"00G5W000000MiSiUAK","","","false","false","false","Vfend","","","","voriconazole_susp","","liquid","","2279991","","","","200 mg / 5 mL","","voriconazole oral susp"
"00G5W000000MXTxUAO","","","false","false","false","Trintellix","","","","vortioxetine","","tablet","","9901-0264","","","","5mg, 10mg, 20mg","","vortioxetine"
"00G5W000000MXTlUAO","","","false","false","false","Vosevi","","https://www2.gov.bc.ca/gov/content/health/practitioner-professional-resources/pharmacare/prescribers/limited-coverage-drug-program/limited-coverage-drugs-sofosbuvir-velpatasvir-voxilaprevir","","vosevi","","","","9901-0300","","","","100 mg/400 mg/100 mg","","velpatasvir/sofosbuvir/voxilaprevir"
"00G5W000000MXTxUAO","","","false","false","false","Vyalev","","","","vyalev","","","","9901-0463","","","","20-5 mg/mL","","foslevodopa/foscarbidopa"
"00G5W000000MiSjUAK","Exceptional coverage provided due to patient specific factors.","","false","false","false","Xgeva","https://www.cadth.ca/media/cdr/complete/cdr_complete_Xgeva_Nov-18-11_e.pdf","https://www2.gov.bc.ca/gov/content/health/practitioner-professional-resources/pharmacare/prescribers/plan-p-bc-palliative-care-benefits-program/plan-p-formulary#bone-metabolism","","xgeva","","Injectable","https://pdf.hres.ca/dpd_pm/00059342.PDF","2368153","","<p>None</p>","<p>Plan P benefit</p><p>BCCA only provides coverage for denosumab for treatment of non-Metastatic Operable Giant Cell Tumor of the Bone</p><p>BCCA provides coverage of pamidronate for bone mets associated with breast cancer only. jfs</p>","120 mg/0.7 mL format","","denosumab 120mg"
